id,object,result_position,cid,internal_review_id,is_user_local_guide,lang,origin,place_id,place_name,published_at,published_at_datetime,pictures,place_average_score,review_link,response_from_owner,score,text,total_likes,total_reviews,user_name,user_link,user_internal_id,user_reviews_count,user_image_url,visited_in,zero_x,collected_at,input_url
"6759683","result","524","3153796335687916054","ChRDSUhNMG9nS0VJQ0FnSUNwdXVRMBAB","f","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs","TIME Grand Plaza Hotel","7 months ago","2023-08-02 06:53:46.044138+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSUNwdXVRMBAB!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgICpuuQ0%7CCgsI-vqnpgYQkPyFFQ%7C?hl=en","Dear Surodaya, Thank you so much for your kind words. Our team always goes above and beyond to ensure that our guests are comfortable and well taken care of, so it's wonderful to know that our efforts are appreciated. We look forward to welcoming you back for another visit in the near future. Kind regards Rania Agag General Manager","5","Service is excallant and swimming pool is nice Yam was very good to assist us","0","1855","Suryodaya General Store Belgaum","https://www.google.com/maps/contrib/103527946456507653280?hl=en","103527946456507653280","1","https://lh3.googleusercontent.com/a-/ALV-UjXrtpGTgc-Ql6hAL3RyOUjCOLxAXtdrdXHrMwaBlV6UbQ=s120-c-rp-mo-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:27.280116+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759684","result","525","3153796335687916054","ChZDSUhNMG9nS0VJQ0FnSUNHOE96MmFBEAE","f","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs","TIME Grand Plaza Hotel","2 years ago","2021-10-18 08:49:37.196586+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHOE96MmFBEAE!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgICG8Oz2aA%7CCgsIoeq0iwYQkNTeXQ%7C?hl=en","Dear Mr. Ahmed, Thank you for taking time to note your great feedback following your recent stay with us. Feedback like this encourage and motivate us to do much more better to all our valued guests. Our aim is to provide the best guest experience to all our guests and we believe your one of them. We look forward to welcome you back soon to our property. Sincerely, Bernard Fantoli Cluster General Manager","5","Simply wow experience. I went there with my family and enjoyed a lot. Rooms are very clean and the staff at the reception are very welcoming and friendly. Special thanks to Purna who checked me in early and made my weekend wonderful. I will visit there again and again.","0","1855","Ahmed Abdul Salam","https://www.google.com/maps/contrib/112942434322030345135?hl=en","112942434322030345135","1","https://lh3.googleusercontent.com/a/ACg8ocKNCW9KFDGwI74sGdYJXSTUNxR5FQx_qGLOiWEmSq2b=s120-c-rp-mo-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:27.553781+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759685","result","526","3153796335687916054","ChdDSUhNMG9nS0VJQ0FnSUQtaTh1OHdBRRAB","t","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs","TIME Grand Plaza Hotel","a year ago","2022-12-09 13:34:22.935592+00","https://lh5.googleusercontent.com/p/AF1QipO-ZSMXQF29mYEBYCKTtthtnAQGnyysauplpUhG","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtaTh1OHdBRRAB!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgID-i8u8wAE%7CCgsI8vLMnAYQ8OnSaQ%7C?hl=en","Dear Mr. Anwar, Thank you for sharing your most encouraging feedback with the Google Community. I am delighted that you had a positive overall stay with us, found our location very convenient and accessible, and found our team members friendly and caring, rest assured that we will definitely be sharing with them, as they are a true reflection of our usual genuine hospitality. Again, thank you and we are looking forward to welcoming you back for another visit in the near future. Kind Regards, Ayman Gharib General Manager","4","Overall nice experience from this Hotel.Friendly staff and they will take care of us like their family member.The hotel was located in a easily accessible location.Nearest metro station is Dubai Airport Free Zone.","0","1855","Anwar Hakkim","https://www.google.com/maps/contrib/105011840839062430008?hl=en","105011840839062430008","9","https://lh3.googleusercontent.com/a-/ALV-UjWxq-N57ZhWZowTSrj2ugSPWCZk4CUjhUiNvuhKWAjDmmw=s120-c-rp-mo-ba2-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:27.829093+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759686","result","527","3153796335687916054","ChZDSUhNMG9nS0VJQ0FnSURWNThDZEx3EAE","f","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs","TIME Grand Plaza Hotel","2 months ago","2023-12-17 17:44:02.265126+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWNThDZEx3EAE!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgIDV58CdLw%7CCgsI4ub8qwYQ8IC2fg%7C?hl=en","Dear Mohd Shahbaz Khan Thank you for giving us a 5 star rating and your positive feedback is well appreciated. Our Front desk staff continuing to provide the best we can be to achieve the guest satisfaction. Once again, we are excited on your next stay with us! Kind Regards, Soha Metwally General Manager, TIME Grand Plaza Hotel","5","Like the hotel front desk are very helpfull","0","1855","mohd shahbaz khan","https://www.google.com/maps/contrib/105778888560821883910?hl=en","105778888560821883910","2","https://lh3.googleusercontent.com/a-/ALV-UjW147cN2wzpS3d0F-Y182_mYiL6tLl8MkHjeRzJqbL4ivk=s120-c-rp-mo-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:28.155928+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759687","result","528","3153796335687916054","ChZDSUhNMG9nS0VJQ0FnSUNwNlpHeFh3EAE","t","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs","TIME Grand Plaza Hotel","7 months ago","2023-08-06 11:46:58.874356+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwNlpHeFh3EAE!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgICp6ZGxXw%7CCgwIspC-pgYQoLr2oAM%7C?hl=en","Dear Manpreet, Thank you for your kind feedback and for choosing to stay at TIME Grand Plaza Hotel. We are glad that you enjoyed your stay with us. We are indeed committed to providing the highest quality of hospitality and service to our guests, and we truly appreciate your recommendation! We look forward to welcoming you again for your next trip to Dubai. Kind regards, Rania Agag General Manager","5","We stayed here for 10 days . best hotel in dubai . Good staff nice place","0","1855","Manpreet Singh","https://www.google.com/maps/contrib/116847149297765687912?hl=en","116847149297765687912","40","https://lh3.googleusercontent.com/a-/ALV-UjVIWhJxLXFdFB-OhHwjw4T8UP5rdTVEJC5bZ5zicXE9nqA=s120-c-rp-mo-ba4-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:28.454153+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759688","result","529","3153796335687916054","ChdDSUhNMG9nS0VJQ0FnSURSc2JyMjNBRRAB","f","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs","TIME Grand Plaza Hotel","10 months ago","2023-04-27 16:30:27.716579+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSc2JyMjNBRRAB!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgIDRsbr23AE%7CCgwIo8aqogYQuMHY1QI%7C?hl=en","Dear Zekrullah, Thank you for taking the time to share your valuable feedback and for choosing TIME Grand Plaza Hotel. We are very glad to read that you enjoyed your stay and that you like the hotel ambience, rooms and breakfast quality. We always strive to ensure that the guest receives value for their money while enjoying the best services and quality of the product. We appreciate your kind words about one of our colleagues Widhy, Dexter and Kamal the same will be shared with them, which for sure will make them very motivated. Thank you once again and we will be looking forward to seeing you soon at TIME Grand Plaza Hotel in the near future. Kind Regards Ayman Gharib Cluster Area General Manager","5","Our company Ariana booked in this hotel amazing hotel the food rooms are nice and the front desk staff is so friendly thank you windi dexter Kamal","0","1855","zekrullah pilot","https://www.google.com/maps/contrib/107329385162026541477?hl=en","107329385162026541477","1","https://lh3.googleusercontent.com/a/ACg8ocK0WqNNwHbXW8RS_wlJQYzZHH1JGN3h0tigoDM55wci=s120-c-rp-mo-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:28.751246+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759689","result","530","3153796335687916054","ChdDSUhNMG9nS0VJQ0FnSUQyc01yUDFRRRAB","f","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs","TIME Grand Plaza Hotel","a year ago","2022-05-04 08:11:15.107907+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQyc01yUDFRRRAB!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgID2sMrP1QE%7CCgsIo-rIkwYQuI-6Mw%7C?hl=en","Dear Mr. Kasarapu. Thank you so much for taking the time to review TIME Grand Plaza Hotel. One of the pleasures of my job is sharing guest feedback with the team and I can’t wait to read this review at our next meeting. I am so happy that you enjoyed We always strive to ensure that guests receive the value of their money while enjoying the best services and quality of the product and we were able to provide you with a great stay. I hope you will return soon. Sincerely Bernard Fantoli Cluster General Manager","5","Having an excellent stay at the hotel for last couple of days. The hotel is clean and comfortable. The staff is very friendly and efficient. Housekeeping staff Mr.Ali and Mr.Rahul is very cooperative and also Mr.Yam Kumar is doing excellent job.","0","1855","Kasarapu Rakesh","https://www.google.com/maps/contrib/114025733422896080279?hl=en","114025733422896080279","3","https://lh3.googleusercontent.com/a-/ALV-UjXDpogfmPlgezcpdOlMC05RzMqiI7hirAaZ_i7JjKgBYa0=s120-c-rp-mo-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:29.039168+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759690","result","531","3153796335687916054","ChZDSUhNMG9nS0VJQ0FnSUNtNGFPbEJREAE","t","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs",,"2 years ago","2021-12-31 07:34:35.419555+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNtNGFPbEJREAE!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgICm4aOlBQ%7CCgwIi-W6jgYQuM2HyAE%7C?hl=en","Dear Mr. Fakhar , Greetings from TIME Grand Plaza Hotel! Thank you so much for taking your time and writing reviews about your experience at our hotel during your recent stay, We are very glad to read that you had enjoyed your stay and liked the hotel ambiance. Your mention about the breakfast quality and service of the hotel is very encouraging and we shall be making more efforts to continue and sustain the same always. However, we deeply apologize for the inconvenience you experienced during your stay with us. Rest assured that these matters will be discussed with the relevant and will be addressed as soon as possible. Will be waiting to welcome you soon at TIME Grand Plaza Hotel during your future visits. Sincerely, Bernard Fantoli Cluster General Manager","3","It is an OK hotel but the bathroom is terrible. The shower always leaks and thus the bathroom is flooded. Also the quality of the room can be slightly better. Otherwise, the breakfast is good. I hope after seeing this review TIME hotel improves.","2","1855","Fakhar Khalifa","https://www.google.com/maps/contrib/110839179664894985153?hl=en","110839179664894985153","6","https://lh3.googleusercontent.com/a/ACg8ocLsSZDAqRQBR7J78rgmk9709grvZshGcqtFJLHcQlaM=s120-c-rp-mo-ba2-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:29.73517+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759691","result","532","3153796335687916054","ChdDSUhNMG9nS0VJQ0FnSUQtd29ISW9BRRAB","f","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs",,"a year ago","2022-11-24 20:42:34.054599+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtd29ISW9BRRAB!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgID-woHIoAE%7CCgsIuq7_mwYQ2LqEGg%7C?hl=en","","1","During checkin some of them are arguing with each other even after seeing us they remained the same. Is this how they are doing as a professional..? This will the 1st and last visit to this hotel... The most irritating part was they have staffs who doesn't know what is cutlery and the full form of IRD... Soo pathetic...","0","1855","Jiby Antony","https://www.google.com/maps/contrib/117887995536848123397?hl=en","117887995536848123397","1","https://lh3.googleusercontent.com/a/ACg8ocIa6q3OIy9XNqDwKgCpqnqPoqxGd1P3bifUaFVIzfbc=s120-c-rp-mo-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:30.029531+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759692","result","533","3153796335687916054","ChdDSUhNMG9nS0VJQ0FnSUQ2ejlDeHZ3RRAB","t","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs",,"2 years ago","2021-10-14 21:13:16.012901+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ2ejlDeHZ3RRAB!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgID6z9CxvwE%7CCgsI7LqiiwYQiLWTBg%7C?hl=en","Dear Mr. Ashlin, Thank you for taking time to write your feedback following your recent stay with us. We are glad that you enjoyed your stay with us and liked it. It's shows that you really mean it and that's what we work for. We look forward to welcome you back in our hotel in the near future. Sincerely, Bernard Fantoli Cluster General Manager","5","It was fantastic days staying here. Everyone is very thoughtful and caring to ensure that you are enjoying your stay. The food was fresh, properly prepared and a great value for the price. Thank you so much for taking such wonderful care of our family during our stay.","0","1855","Ashlin Whiz","https://www.google.com/maps/contrib/111494705841732468896?hl=en","111494705841732468896","15","https://lh3.googleusercontent.com/a-/ALV-UjXWSPWSVSWZ3VU3B-dLwiafeM8GrjAHoytWqw151ot6Rj4=s120-c-rp-mo-ba3-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:30.326076+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759693","result","534","3153796335687916054","ChdDSUhNMG9nS0VJQ0FnSUM2d3JmcGh3RRAB","t","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs",,"2 years ago","2021-09-01 22:05:20.219484+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM2d3JmcGh3RRAB!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgIC6wrfphwE%7CCgsIoPK_iQYQ4J7UaA%7C?hl=en","Dear Ms. Naty, Thank you for your generous rating, following your recent stay with us. We are glad that you considered our hotel to a high rating and that is what we aim for our guests! We look forward to seeing you back at TIME Grand Plaza hotel. Sincerely yours, Mohamed Reyad Hotel In-Charge","4","Great place to stay. Staff are very friendly and accommodating. Appreciate that Hani from the front desk gave my daughter a parrot toy when we checked in. Breakfast was good and the lobby is clean and looks beautiful. It’s near to our house and we stayed for 2 nights coz my daughter wanted to swim in the pool. The view from our window wasn’t good as nothing much to see outside coz the area isn’t that good. But overall we enjoyed our stay and felt relax.","0","1855","Naty H","https://www.google.com/maps/contrib/107608017288520956728?hl=en","107608017288520956728","15","https://lh3.googleusercontent.com/a-/ALV-UjVfxzkYeRqa2HBrN5iA-jGVHSp3NOUAS8HC6VQWtiBI1Xg=s120-c-rp-mo-ba2-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:30.61428+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759694","result","535","3153796335687916054","ChZDSUhNMG9nS0VJQ0FnSUROb1plSVh3EAE","f","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs",,"a month ago","2024-01-23 04:51:46.25303+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUROb1plSVh3EAE!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgIDNoZeIXw%7CCgsI5ba-rQYQuLeVLQ%7C?hl=en","Dear Bimola Ningthoujam, We thank you for taking the time to share with us your positive feedback regarding your stay at the hotel. Your comments inspire us to always extend the highest level of service to our guests at all times. We look forward to having the pleasure of welcoming you back in the future. Kind Regards, Soha Metwally General Manager, TIME Grand Plaza Hotel","5","Mr Vinay good help me thanks","0","1855","Bimola Ningthoujam","https://www.google.com/maps/contrib/118365790985086527973?hl=en","118365790985086527973","1","https://lh3.googleusercontent.com/a/ACg8ocJDGjFxBRNdFHxYXDmlrc5-jsiGtcltYqOJtmM94BkL=s120-c-rp-mo-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:30.904723+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759695","result","536","3153796335687916054","ChZDSUhNMG9nS0VJQ0FnSUNHeDdDcUtnEAE","t","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs",,"2 years ago","2021-11-11 06:29:45.645916+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHeDdDcUtnEAE!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgICGx7CqKg%7CCgwI2fCyjAYQ4Mr_swI%7C?hl=en","Dear Mr. Rizwan, Thank you for taking time to write your feedback following your recent stay with us. We do apologize for the inconvenience caused during your stay with us. We have taken notes on mentioned points to address the areas of improvement needed. Our aim is to provide the best guest expedience to all our valued guest like you. We are looking forward to welcome you back to make up with a thorough service indeed. Sincerely, Bernard Fantoli Cluster General Manager","3","The location was good however the hotel staff were indifferent to the needs of the guest. Room was good size and comfortable, however bathroom was outdated and leaking. It seems no one cared for guest needs. What appeared to be a good deal turned out to be barely acceptable.","0","1855","Mohamed Rizwan Mohamedali","https://www.google.com/maps/contrib/114011237940258731127?hl=en","114011237940258731127","65","https://lh3.googleusercontent.com/a/ACg8ocIJVtCM8GJ0ZR_TaBtTEBcwiEJn487jNaX_fpzncouO=s120-c-rp-mo-ba3-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:31.157298+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759696","result","537","3153796335687916054","ChZDSUhNMG9nS0VJQ0FnSURtOTUtX2FBEAE","t","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs",,"2 years ago","2022-02-12 17:30:35.078533+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtOTUtX2FBEAE!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgIDm95-_aA%7CCgsIu92fkAYQiKO5JQ%7C?hl=en","Dear Ms. Desiree, Greetings from TIME Grand Plaza Hotel! Thank you for choosing TIME Grand Plaza Hotel for your recent stay and we are glad that you had liked the cleanliness of the hotel. We always strive to ensure that guests receive the value of their money while enjoying the best services and quality of the product. in the meantime, please do let us know us to know if you require some assistance for your future stays and we will be waiting to welcome you again at TIME Grand Plaza hotel for your future visits. Wish you a SAFE and good time. Sincerely, Bernard Fantoli Cluster General Manager","5","This hotel is so beautiful and the staff is very helpful and friendly. The food here is delicious and the breakfast buffet offers a variety of options. Pharmacies, grocery stores, local goods, and the metro are all within walking distance.","1","1855","Desireé Marielle","https://www.google.com/maps/contrib/117333538216103944292?hl=en","117333538216103944292","31","https://lh3.googleusercontent.com/a-/ALV-UjVqkwUC65kA2vgPEUkUEhtkrRj2PuG8pEiAojkmSt8MoYo=s120-c-rp-mo-ba3-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:31.409845+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759697","result","538","3153796335687916054","ChZDSUhNMG9nS0VJQ0FnSUR0XzR1TUdREAE","f","en","Trip.com","ChIJ6aWg20RdXz4RFlqbyg6JxCs",,"a year ago","2022-07-12 23:59:59.999999+00","","4.6","https://www.trip.com/hotels/detail?hotelid=756629&Allianceid=810504&Sid=1394411&utm_medium=cpc&utm_campaign=HPA&utm_source=google#review","","0","The hotel is very good that it has a gym and an open-air swimming pool. The service is a bit inactive. After entering the door, I found that there were no slippers. I contacted the waiter later to send the slippers.","0","1855","Trip.com Member","https://www.trip.com/hotels/detail?hotelid=756629&Allianceid=810504&Sid=1394411&utm_medium=cpc&utm_campaign=HPA&utm_source=google#review","None","0","https://lh3.googleusercontent.com/local-reviews/AJMZ0QfpwGW9cY99UJe3v2KBJbkJ6MWkI5N_dXkkZwi030EmlnmcNjFq1GedZ6PHSCsU=s120-c-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:31.690652+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
"6759698","result","539","3153796335687916054","ChdDSUhNMG9nS0VJQ0FnSURCNU03bjV3RRAB","t","en","Google","ChIJ6aWg20RdXz4RFlqbyg6JxCs",,"a year ago","2023-01-12 05:45:04.230794+00","","4.6","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCNU03bjV3RRAB!2m1!1s0x0:0x2bc4890eca9b5a16!3m1!1s2@1:CIHM0ogKEICAgIDB5M7n5wE%7CCgsI4Lz-nQYQkMaGbg%7C?hl=en","Dear Shivam, Wow! It is really nice to see that we made your stay unforgettable. Reading your feedback makes myself and my team a lot more honored by what we offer here at the TIME Grand Plaza Hotel. Thank you very much for appreciating the team's services, Rest assured that I will share your feedback with them personally. Thank you again for writing your review, and I hope we will have the honors of hosting you again. Kind regards, Ayman Gharib Cluster General Manager","5","Was a great stay at Time Grand Plaza All the staff members were kind and polite as well as the services provided by hotel were awesome. Special thanks to Rilang great staff member.","0","1855","Shivam Gupta","https://www.google.com/maps/contrib/107763484207895978587?hl=en","107763484207895978587","10","https://lh3.googleusercontent.com/a-/ALV-UjXySfe-vHAQFBJ9qGMjyigTi6IRT_UhwR3OarnY9Q7XAW9o=s120-c-rp-mo-ba2-br100",,"0x0:0x2bc4890eca9b5a16","2024-03-10 22:43:32.092158+00","https://www.google.com/maps/place/TIME+Grand+Plaza+Hotel/@25.2706274,55.3777188,17z/data=!4m11!3m10!1s0x3e5f5d44dba0a5e9:0x2bc4890eca9b5a16!5m2!4m1!1i2!8m2!3d25.2706274!4d55.3802937!9m1!1b1!16s%2Fg%2F11jdgjmfp3?entry=ttu"
